1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0.086823,0
0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0.093852,1
0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,-0.407133,2
0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,-1.086873,3
0,0,0,0,1,0,0,0,0,6,0,0,0,0,3,-1.324365,4
0,1,0,0,0,0,2,2,2,0,1,0,0,1,1,-0.041909,5
0,1,0,0,0,2,0,0,2,2,2,0,0,1,0,0.061220,6
0,0,0,0,1,0,4,2,0,0,0,2,0,0,1,-1.496552,7
1,0,0,0,0,0,2,2,0,2,1,0,1,0,1,0.018828,8
0,0,0,0,1,0,2,4,0,0,0,1,1,0,1,-1.489596,9
0,0,0,0,1,0,2,2,0,2,1,0,2,0,0,-1.032860,10
0,1,0,0,0,0,4,0,0,2,1,1,0,0,1,-0.050110,11
0,0,0,0,1,0,4,0,0,2,1,1,0,0,1,-1.277125,12
1,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0.128074,13
0,1,0,0,0,0,2,2,2,0,0,0,0,2,1,-0.067948,14
0,0,0,0,1,0,0,2,0,4,0,2,0,1,0,-1.280855,15
0,1,0,0,0,0,6,0,0,0,0,0,2,1,0,-0.034924,16
0,1,0,0,0,2,2,0,0,2,2,0,0,1,0,0.012867,17
1,0,0,0,0,2,0,2,0,2,0,0,2,0,1,0.098374,18
1,0,0,0,0,4,0,0,2,0,1,1,0,1,0,0.060036,19
0,1,0,0,0,0,2,0,2,2,0,2,0,0,1,0.008953,20
0,1,0,0,0,2,2,0,2,0,0,0,1,0,2,0.023947,21
0,0,1,0,0,2,4,0,0,0,0,1,2,0,0,-0.375830,22
0,0,0,1,0,0,2,2,0,2,0,1,0,0,2,-0.993958,23
0,0,1,0,0,0,2,2,2,0,0,0,0,2,1,-0.417601,24
1,0,0,0,0,0,2,0,2,2,1,1,0,1,0,0.044548,25
0,1,0,0,0,2,2,2,0,0,0,0,0,1,2,-0.075933,26
0,1,0,0,0,0,0,0,2,4,0,0,1,2,0,0.058808,27
0,0,1,0,0,0,4,0,2,0,1,0,0,2,0,-0.368388,28
0,1,0,0,0,2,0,0,0,4,1,1,1,0,0,0.133968,29
0,1,0,0,0,2,0,2,0,2,0,0,0,2,1,-0.025908,30
0,0,1,0,0,0,4,2,0,0,0,1,1,1,0,-0.403239,31
0,0,0,1,0,2,0,2,2,0,1,2,0,0,0,-1.264031,32
0,0,0,1,0,2,2,0,0,2,1,1,0,0,1,-0.944971,33
0,0,0,0,1,6,0,0,0,0,2,0,1,0,0,-1.304390,34
1,0,0,0,0,2,0,0,2,2,0,0,0,1,2,0.012158,35
1,0,0,0,0,2,0,2,2,0,1,1,0,1,0,0.028165,36
1,0,0,0,0,0,2,2,0,2,1,0,0,1,1,0.079995,37
1,0,0,0,0,2,0,0,4,0,0,1,0,0,2,-0.002244,38
0,0,1,0,0,2,0,0,2,2,2,0,0,1,0,-0.352048,39
0,1,0,0,0,2,0,2,2,0,1,2,0,0,0,0.011637,40
1,0,0,0,0,4,0,2,0,0,1,0,0,1,1,-0.031829,41
0,0,0,0,1,0,2,2,0,2,2,0,1,0,0,-1.046030,42
0,0,0,1,0,2,2,0,2,0,1,2,0,0,0,-0.929448,43
1,0,0,0,0,2,0,2,2,0,0,1,2,0,0,-0.000134,44
1,0,0,0,0,2,0,4,0,0,0,0,2,1,0,-0.011581,45
0,0,1,0,0,0,4,0,2,0,0,1,2,0,0,-0.341691,46
0,1,0,0,0,2,2,0,0,2,0,2,1,0,0,-0.050157,47
0,0,0,1,0,0,2,0,2,2,1,1,0,1,0,-0.827835,48
0,0,0,0,1,0,2,0,0,4,2,1,0,0,0,-1.058887,49
0,0,0,1,0,0,4,0,2,0,1,0,0,2,0,-0.862929,50
0,0,0,1,0,0,4,0,2,0,1,2,0,0,0,-0.841709,51
0,0,1,0,0,2,0,0,2,2,0,1,1,0,1,-0.384154,52
0,1,0,0,0,0,2,0,4,0,1,0,1,0,1,-0.007858,53
0,0,0,1,0,0,0,2,0,4,1,2,0,0,0,-0.690920,54
0,0,0,0,1,2,0,4,0,0,0,1,1,0,1,-1.439232,55
0,1,0,0,0,0,4,0,0,2,0,1,0,2,0,0.049314,56
0,0,1,0,0,0,0,0,6,0,0,0,3,0,0,-0.361945,57
0,1,0,0,0,2,0,2,0,2,1,1,0,1,0,0.048378,58
1,0,0,0,0,0,0,2,4,0,0,1,0,0,2,-0.003996,59
0,0,0,1,0,2,0,2,2,0,1,0,0,1,1,-1.004823,60
0,0,0,1,0,2,0,0,4,0,1,0,0,2,0,-1.078020,61
0,0,0,1,0,2,0,0,2,2,1,0,1,1,0,-0.895219,62
0,0,0,1,0,2,0,0,4,0,1,1,0,1,0,-1.047879,63
0,1,0,0,0,0,0,4,0,2,0,1,2,0,0,0.077468,64
0,0,0,1,0,0,2,0,0,4,1,1,0,1,0,-0.751901,65
0,0,0,1,0,2,0,4,0,0,1,0,1,1,0,-1.024221,66
0,0,1,0,0,2,2,0,2,0,0,0,1,1,1,-0.473957,67
1,0,0,0,0,2,2,2,0,0,1,1,0,0,1,0.038086,68
0,1,0,0,0,0,4,2,0,0,1,0,0,1,1,0.034173,69
0,0,0,0,1,0,0,4,2,0,0,1,1,1,0,-1.332609,70
0,0,0,1,0,0,2,2,2,0,1,1,1,0,0,-0.820432,71
0,0,0,1,0,2,0,0,0,4,1,1,0,1,0,-0.818024,72
1,0,0,0,0,0,0,2,2,2,0,0,1,1,1,-0.048701,73
1,0,0,0,0,0,2,2,2,0,1,0,0,2,0,-0.007768,74
0,0,0,1,0,0,4,2,0,0,1,1,0,0,1,-0.838124,75
0,0,0,0,1,0,0,2,2,2,1,2,0,0,0,-1.214229,76
0,0,0,0,1,0,2,0,2,2,1,0,1,0,1,-1.313499,77
0,0,1,0,0,0,4,2,0,0,0,2,0,1,0,-0.361344,78
0,0,0,0,1,0,2,0,2,2,0,1,1,1,0,-1.280456,79
0,0,1,0,0,4,0,2,0,0,1,0,1,1,0,-0.388672,80
1,0,0,0,0,4,2,0,0,0,1,0,0,1,1,0.036739,81
0,0,0,1,0,2,2,2,0,0,0,0,0,1,2,-1.070784,82
0,0,0,1,0,0,4,0,2,0,0,1,0,1,1,-1.059502,83
0,0,0,1,0,0,4,0,2,0,0,2,0,0,1,-0.861267,84
0,0,0,0,1,2,4,0,0,0,0,0,1,2,0,-1.309170,85
0,0,0,1,0,2,2,0,2,0,0,0,3,0,0,-0.813582,86
0,0,0,1,0,2,2,0,0,2,0,1,0,1,1,-1.034977,87
